GameID,FileName,Platform,Genre,Description,Compatibility,Size,DownloadLink,CoverArtLink
PS4-3DF90641,Saiyuki - Journey West (USA).zip,Sony PlayStation 3 / PS4,General,Saiyuki - Journey West is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,356.14 MB,https://archive.org/download/sony_playstation_part4/Saiyuki - Journey West (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Saiyuki%20-%20Journey%20West.png
PS4-3777F874,Saiyuuki (Japan) (Rev 1).zip,Sony PlayStation 3 / PS4,General,Saiyuuki is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,368.95 MB,https://archive.org/download/sony_playstation_part4/Saiyuuki (Japan) (Rev 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Saiyuuki.png
PS4-912CF7C0,Sakamoto Ryouma - Ishin Kaikoku (Japan).zip,Sony PlayStation 3 / PS4,General,Sakamoto Ryouma - Ishin Kaikoku is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,41.03 MB,https://archive.org/download/sony_playstation_part4/Sakamoto Ryouma - Ishin Kaikoku (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sakamoto%20Ryouma%20-%20Ishin%20Kaikoku.png
PS4-46FF3A44,Sakkyoku surun da mon - Dance Remix-hen (Japan).zip,Sony PlayStation 3 / PS4,General,Sakkyoku surun da mon - Dance Remix-hen is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,46.19 MB,https://archive.org/download/sony_playstation_part4/Sakkyoku surun da mon - Dance Remix-hen (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sakkyoku%20surun%20da%20mon%20-%20Dance%20Remix-hen.png
PS4-337C1B68,Sakuma-shiki Jinsei Game (Japan).zip,Sony PlayStation 3 / PS4,General,Sakuma-shiki Jinsei Game is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,88.34 MB,https://archive.org/download/sony_playstation_part4/Sakuma-shiki Jinsei Game (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sakuma-shiki%20Jinsei%20Game.png
PS4-9EBB54F7,Salamander Deluxe Pack Plus (Japan).zip,Sony PlayStation 3 / PS4,General,Salamander Deluxe Pack Plus is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,338.95 MB,https://archive.org/download/sony_playstation_part4/Salamander Deluxe Pack Plus (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Salamander%20Deluxe%20Pack%20Plus.png
PS4-4E42F456,Salaryman Champ - Tatakau Salaryman (Japan).zip,Sony PlayStation 3 / PS4,General,Salaryman Champ - Tatakau Salaryman is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,59.66 MB,https://archive.org/download/sony_playstation_part4/Salaryman Champ - Tatakau Salaryman (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Salaryman%20Champ%20-%20Tatakau%20Salaryman.png
PS4-FEA6CE3E,Salaryman Kintarou - The Game (Japan).zip,Sony PlayStation 3 / PS4,General,Salaryman Kintarou - The Game is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,365.12 MB,https://archive.org/download/sony_playstation_part4/Salaryman Kintarou - The Game (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Salaryman%20Kintarou%20-%20The%20Game.png
PS4-E91D484E,Salaryman Settai Mahjong (Japan).zip,Sony PlayStation 3 / PS4,General,Salaryman Settai Mahjong is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,36.32 MB,https://archive.org/download/sony_playstation_part4/Salaryman Settai Mahjong (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Salaryman%20Settai%20Mahjong.png
PS4-DE3007A5,"Saltwater Sportfishing (Europe) (En,Fr,De,Es,It).zip",Sony PlayStation 3 / PS4,General,Saltwater Sportfishing is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,197.19 MB,"https://archive.org/download/sony_playstation_part4/Saltwater Sportfishing (Europe) (En,Fr,De,Es,It).zip",https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Saltwater%20Sportfishing.png
PS4-1317AD21,Saltwater Sportfishing (USA).zip,Sony PlayStation 3 / PS4,General,Saltwater Sportfishing is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,175.82 MB,https://archive.org/download/sony_playstation_part4/Saltwater Sportfishing (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Saltwater%20Sportfishing.png
PS4-2331888F,Sammy Sosa High Heat Baseball 2001 (USA).zip,Sony PlayStation 3 / PS4,General,Sammy Sosa High Heat Baseball 2001 is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,134.69 MB,https://archive.org/download/sony_playstation_part4/Sammy Sosa High Heat Baseball 2001 (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sammy%20Sosa%20High%20Heat%20Baseball%202001.png
PS4-B7AA55F4,Sammy Sosa Softball Slam (USA).zip,Sony PlayStation 3 / PS4,General,Sammy Sosa Softball Slam is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,89.06 MB,https://archive.org/download/sony_playstation_part4/Sammy Sosa Softball Slam (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sammy%20Sosa%20Softball%20Slam.png
PS4-176409F1,"Sampras Extreme Tennis (Europe) (En,Fr,De,Es,It).zip",Sony PlayStation 3 / PS4,General,Sampras Extreme Tennis is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,442.09 MB,"https://archive.org/download/sony_playstation_part4/Sampras Extreme Tennis (Europe) (En,Fr,De,Es,It).zip",https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sampras%20Extreme%20Tennis.png
PS4-0314E5F8,Sampras Extreme Tennis (Japan).zip,Sony PlayStation 3 / PS4,General,Sampras Extreme Tennis is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,442.79 MB,https://archive.org/download/sony_playstation_part4/Sampras Extreme Tennis (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sampras%20Extreme%20Tennis.png
PS4-D3BBF17D,Samurai Deeper Kyou (Japan).zip,Sony PlayStation 3 / PS4,General,Samurai Deeper Kyou is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,162.11 MB,https://archive.org/download/sony_playstation_part4/Samurai Deeper Kyou (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Samurai%20Deeper%20Kyou.png
PS4-862DABB7,Samurai Shodown - Warriors Rage (USA).zip,Sony PlayStation 3 / PS4,General,Samurai Shodown - Warriors Rage is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,466.40 MB,https://archive.org/download/sony_playstation_part4/Samurai Shodown - Warriors Rage (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Samurai%20Shodown%20-%20Warriors%20Rage.png
PS4-6640AF21,Samurai Shodown III (Europe).zip,Sony PlayStation 3 / PS4,General,Samurai Shodown III is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,148.99 MB,https://archive.org/download/sony_playstation_part4/Samurai Shodown III (Europe).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Samurai%20Shodown%20III.png
PS4-76D5E5BD,Samurai Shodown III - Blades of Blood (USA).zip,Sony PlayStation 3 / PS4,General,Samurai Shodown III - Blades of Blood is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,205.83 MB,https://archive.org/download/sony_playstation_part4/Samurai Shodown III - Blades of Blood (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Samurai%20Shodown%20III%20-%20Blades%20of%20Blood.png
PS4-4D409C65,Samurai Spirits - Amakusa Kourin Special (Japan).zip,Sony PlayStation 3 / PS4,General,Samurai Spirits - Amakusa Kourin Special is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,580.74 MB,https://archive.org/download/sony_playstation_part4/Samurai Spirits - Amakusa Kourin Special (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Samurai%20Spirits%20-%20Amakusa%20Kourin%20Special.png
PS4-E3944375,"Samurai Spirits - Kenkaku Shinan Pack (Japan, Asia).zip",Sony PlayStation 3 / PS4,General,Samurai Spirits - Kenkaku Shinan Pack is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,383.75 MB,"https://archive.org/download/sony_playstation_part4/Samurai Spirits - Kenkaku Shinan Pack (Japan, Asia).zip",https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Samurai%20Spirits%20-%20Kenkaku%20Shinan%20Pack.png
PS4-0A14E7A9,Samurai Spirits - Zankurou Musouken (Japan).zip,Sony PlayStation 3 / PS4,General,Samurai Spirits - Zankurou Musouken is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,205.77 MB,https://archive.org/download/sony_playstation_part4/Samurai Spirits - Zankurou Musouken (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Samurai%20Spirits%20-%20Zankurou%20Musouken.png
PS4-FE140740,"San Francisco Rush - Extreme Racing (Europe) (En,Fr,De,Es,It).zip",Sony PlayStation 3 / PS4,Racing,"San Francisco Rush - Extreme Racing is an engaging Racing game released for the Sony PlayStation 3 / PS4. This title offers a unique experience within the racing genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.",For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,193.56 MB,"https://archive.org/download/sony_playstation_part4/San Francisco Rush - Extreme Racing (Europe) (En,Fr,De,Es,It).zip",https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/San%20Francisco%20Rush%20-%20Extreme%20Racing.png
PS4-94B6D305,San Francisco Rush - Extreme Racing (USA).zip,Sony PlayStation 3 / PS4,Racing,"San Francisco Rush - Extreme Racing is an engaging Racing game released for the Sony PlayStation 3 / PS4. This title offers a unique experience within the racing genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.",For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,181.08 MB,https://archive.org/download/sony_playstation_part4/San Francisco Rush - Extreme Racing (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/San%20Francisco%20Rush%20-%20Extreme%20Racing.png
PS4-D14D5177,Sangoku Musou (Japan) (Demo).zip,Sony PlayStation 3 / PS4,General,Sangoku Musou is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,155.19 MB,https://archive.org/download/sony_playstation_part4/Sangoku Musou (Japan) (Demo).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangoku%20Musou.png
PS4-F7108695,Sangoku Musou (Japan) (Rev 1).zip,Sony PlayStation 3 / PS4,General,Sangoku Musou is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,305.42 MB,https://archive.org/download/sony_playstation_part4/Sangoku Musou (Japan) (Rev 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangoku%20Musou.png
PS4-F820E1D6,Sangoku Musou (Japan).zip,Sony PlayStation 3 / PS4,General,Sangoku Musou is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,305.42 MB,https://archive.org/download/sony_playstation_part4/Sangoku Musou (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangoku%20Musou.png
PS4-E23CD0DD,Sangokushi Eiketsuden (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi Eiketsuden is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,244.53 MB,https://archive.org/download/sony_playstation_part4/Sangokushi Eiketsuden (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20Eiketsuden.png
PS4-8A61A923,Sangokushi II (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi II is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,71.58 MB,https://archive.org/download/sony_playstation_part4/Sangokushi II (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20II.png
PS4-E246E61F,Sangokushi III (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi III is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,56.72 MB,https://archive.org/download/sony_playstation_part4/Sangokushi III (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20III.png
PS4-D489CB51,Sangokushi IV (Japan) (Rev 1).zip,Sony PlayStation 3 / PS4,General,Sangokushi IV is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,560.04 MB,https://archive.org/download/sony_playstation_part4/Sangokushi IV (Japan) (Rev 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20IV.png
PS4-60F8F8A1,Sangokushi IV (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi IV is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,560.04 MB,https://archive.org/download/sony_playstation_part4/Sangokushi IV (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20IV.png
PS4-F19C1E6D,Sangokushi IV with Power-Up Kit (Japan) (Rev 1).zip,Sony PlayStation 3 / PS4,General,Sangokushi IV with Power-Up Kit is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,567.61 MB,https://archive.org/download/sony_playstation_part4/Sangokushi IV with Power-Up Kit (Japan) (Rev 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20IV%20with%20Power-Up%20Kit.png
PS4-374E8CA2,Sangokushi Koumeiden (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi Koumeiden is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,336.39 MB,https://archive.org/download/sony_playstation_part4/Sangokushi Koumeiden (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20Koumeiden.png
PS4-DCDC532F,Sangokushi Returns (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi Returns is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,168.78 MB,https://archive.org/download/sony_playstation_part4/Sangokushi Returns (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20Returns.png
PS4-E9217767,Sangokushi V (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi V is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,564.20 MB,https://archive.org/download/sony_playstation_part4/Sangokushi V (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20V.png
PS4-16837E7B,Sangokushi V with Power-Up Kit (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi V with Power-Up Kit is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,564.93 MB,https://archive.org/download/sony_playstation_part4/Sangokushi V with Power-Up Kit (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20V%20with%20Power-Up%20Kit.png
PS4-0FB21EAA,"Sangokushi VI (Japan, Asia).zip",Sony PlayStation 3 / PS4,General,Sangokushi VI is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,110.23 MB,"https://archive.org/download/sony_playstation_part4/Sangokushi VI (Japan, Asia).zip",https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20VI.png
PS4-B0CB4BB4,Sangokushi VI with Power-Up Kit (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi VI with Power-Up Kit is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,89.01 MB,https://archive.org/download/sony_playstation_part4/Sangokushi VI with Power-Up Kit (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20VI%20with%20Power-Up%20Kit.png
PS4-0E5C8CD0,Sangokushi VII (Japan).zip,Sony PlayStation 3 / PS4,General,Sangokushi VII is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,89.98 MB,https://archive.org/download/sony_playstation_part4/Sangokushi VII (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sangokushi%20VII.png
PS4-AC04BF09,"Sanguozhi IV (Asia) (En,Zh).zip",Sony PlayStation 3 / PS4,General,Sanguozhi IV is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,567.14 MB,"https://archive.org/download/sony_playstation_part4/Sanguozhi IV (Asia) (En,Zh).zip",https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sanguozhi%20IV.png
PS4-96AC7846,Sanguozhi V (Asia).zip,Sony PlayStation 3 / PS4,General,Sanguozhi V is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,566.61 MB,https://archive.org/download/sony_playstation_part4/Sanguozhi V (Asia).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sanguozhi%20V.png
PS4-119BA160,Sankyo Fever - Downtown Geki (Japan).zip,Sony PlayStation 3 / PS4,General,Sankyo Fever - Downtown Geki is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,543.86 MB,https://archive.org/download/sony_playstation_part4/Sankyo Fever - Downtown Geki (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sankyo%20Fever%20-%20Downtown%20Geki.png
PS4-16322E78,Sankyo Fever - Jikki Simulation (Japan).zip,Sony PlayStation 3 / PS4,Simulation,"Sankyo Fever - Jikki Simulation is an engaging Simulation game released for the Sony PlayStation 3 / PS4. This title offers a unique experience within the simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.",For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,497.43 MB,https://archive.org/download/sony_playstation_part4/Sankyo Fever - Jikki Simulation (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Sankyo%20Fever%20-%20Jikki%20Simulation.png
